0, 0, 56044
0, 1, 56014
0, 2, 54442
0, 3, 55103
0, 4, 54387
0, 5, 53779
0, 6, 53895
0, 7, 53852
0, 8, 55354
0, 9, 57993
0, 10, 57847
0, 11, 55887
0, 12, 58535
0, 13, 56779
0, 14, 53834
0, 15, 53670
0, 16, 54169
0, 17, 54077
0, 18, 54087
0, 19, 54049
0, 20, 54796
0, 21, 54658
0, 22, 53652
0, 23, 54410
0, 24, 54868
0, 25, 53748
0, 26, 54148
0, 27, 54297
0, 28, 54079
0, 29, 53626
0, 30, 55967
0, 31, 50956
0, 32, 106410
0, 33, 54772
0, 34, 12793
0, 35, 54105
0, 36, 53187
0, 37, 52963
0, 38, 54719
0, 39, 53224
0, 40, 52987
0, 41, 52873
0, 42, 52861
0, 43, 52802
0, 44, 52897
0, 45, 52848
0, 46, 52823
0, 47, 52786
0, 48, 52842
0, 49, 52873
0, 50, 52910
0, 51, 52847
0, 52, 52813
0, 53, 52798
0, 54, 52835
0, 55, 52846
0, 56, 52814
0, 57, 52818
0, 58, 54476
0, 59, 54308
0, 60, 53127
0, 61, 52934
0, 62, 53010
0, 63, 52934
0, 64, 52880
0, 65, 52887
0, 66, 52898
0, 67, 53003
0, 68, 52906
0, 69, 52905
0, 70, 52898
0, 71, 52885
0, 72, 52923
0, 73, 52909
0, 74, 52898
0, 75, 52899
0, 76, 52881
0, 77, 52865
0, 78, 52816
0, 79, 52837
0, 80, 52828
0, 81, 52873
0, 82, 52885
0, 83, 52847
0, 84, 52890
0, 85, 52870
0, 86, 52809
0, 87, 52858
0, 88, 52866
0, 89, 52830
0, 90, 52843
0, 91, 52864
0, 92, 52898
0, 93, 52857
0, 94, 52892
0, 95, 52853
0, 96, 52878
0, 97, 52868
0, 98, 52906
0, 99, 52888
0, 100, 52840
0, 101, 52853
0, 102, 52867
0, 103, 52910
0, 104, 52923
0, 105, 52847
0, 106, 52864
0, 107, 52855
0, 108, 53278
0, 109, 52880
0, 110, 52899
0, 111, 52910
0, 112, 52863
0, 113, 54045
0, 114, 53201
0, 115, 53016
0, 116, 52893
0, 117, 52888
0, 118, 52873
0, 119, 53780
0, 120, 53017
0, 121, 52994
0, 122, 52946
0, 123, 53052
0, 124, 52952
0, 125, 52881
0, 126, 52836
0, 127, 52878
0, 128, 52893
0, 129, 52853
0, 130, 52901
0, 131, 52871
0, 132, 54002
0, 133, 55003
0, 134, 56991
0, 135, 53231
0, 136, 53174
0, 137, 53153
0, 138, 52999
0, 139, 53490
0, 140, 53608
0, 141, 53104
0, 142, 53125
0, 143, 53483
0, 144, 27261
0, 145, 31621
0, 146, 54491
0, 147, 53911
0, 148, 53486
0, 149, 53655
0, 150, 53689
0, 151, 53629
0, 152, 54134
0, 153, 53539
0, 154, 54202
0, 155, 54708
0, 156, 54788
0, 157, 54321
0, 158, 54847
0, 159, 53753
0, 160, 53369
0, 161, 54635
0, 162, 54861
0, 163, 56916
0, 164, 53778
0, 165, 55016
0, 166, 54167
0, 167, 55808
0, 168, 53768
0, 169, 53404
0, 170, 53930
0, 171, 53658
0, 172, 54514
0, 173, 53367
0, 174, 53784
0, 175, 54856
0, 176, 54936
0, 177, 53730
0, 178, 54887
0, 179, 57525
0, 180, 57823
0, 181, 63218
0, 182, 58118
0, 183, 55200
0, 184, 54066
0, 185, 54538
0, 186, 53718
0, 187, 53288
0, 188, 53852
0, 189, 53595
0, 190, 54216
0, 191, 53602
0, 192, 53636
0, 193, 53805
0, 194, 54201
0, 195, 53204
0, 196, 53396
0, 197, 54030
0, 198, 54139
0, 199, 53966
0, 200, 55231
0, 201, 53594
0, 202, 54227
0, 203, 53523
0, 204, 53850
0, 205, 54150
0, 206, 54594
0, 207, 54664
0, 208, 53693
0, 209, 53286
0, 210, 53699
0, 211, 53993
0, 212, 54030
0, 213, 54947
0, 214, 53757
0, 215, 54565
0, 216, 53707
0, 217, 54137
0, 218, 47805
0, 219, 54287
0, 220, 53530
0, 221, 53812
0, 222, 54313
0, 223, 53586
0, 224, 53935
0, 225, 53401
0, 226, 55390
0, 227, 53583
0, 228, 53842
0, 229, 55735
0, 230, 53663
0, 231, 54053
0, 232, 53882
0, 233, 54052
0, 234, 53419
0, 235, 60374
0, 236, 58420
0, 237, 58388
0, 238, 62846
0, 239, 48059
0, 240, 53459
0, 241, 53187
0, 242, 53391
0, 243, 53655
0, 244, 53565
0, 245, 52976
0, 246, 52866
0, 247, 52868
0, 248, 53314
0, 249, 52950
0, 250, 52860
0, 251, 52887
0, 252, 53615
0, 253, 52941
0, 254, 52875
0, 255, 49029
0, 256, 52836
0, 257, 53888
0, 258, 53239
0, 259, 52891
0, 260, 52849
0, 261, 52912
0, 262, 52841
0, 263, 52824
0, 264, 52860
0, 265, 52839
0, 266, 52883
0, 267, 52784
0, 268, 52813
0, 269, 52851
0, 270, 52842
0, 271, 52901
0, 272, 52907
0, 273, 52901
0, 274, 53113
0, 275, 52885
0, 276, 52881
0, 277, 52887
0, 278, 52924
0, 279, 52913
0, 280, 52857
0, 281, 52879
0, 282, 52876
0, 283, 52830
0, 284, 52880
0, 285, 52867
0, 286, 52786
0, 287, 52881
0, 288, 52831
0, 289, 52844
0, 290, 52799
0, 291, 52879
0, 292, 52852
0, 293, 52850
0, 294, 52804
0, 295, 52829
0, 296, 52768
0, 297, 52812
0, 298, 55338
0, 299, 54220
0, 300, 53070
0, 301, 53146
0, 302, 53676
0, 303, 53049
0, 304, 53086
0, 305, 52889
0, 306, 52929
0, 307, 53181
0, 308, 52906
0, 309, 52894
0, 310, 52809
0, 311, 52886
0, 312, 53472
0, 313, 52987
0, 314, 52888
0, 315, 52987
0, 316, 52870
0, 317, 52925
0, 318, 52900
0, 319, 52923
0, 320, 52876
0, 321, 52919
0, 322, 52903
0, 323, 52913
0, 324, 52879
0, 325, 52950
0, 326, 52847
0, 327, 52911
0, 328, 52911
0, 329, 52955
0, 330, 52960
0, 331, 23079
0, 332, 52946
0, 333, 52884
0, 334, 52837
0, 335, 52942
0, 336, 52923
0, 337, 54431
0, 338, 54593
0, 339, 54630
0, 340, 54456
0, 341, 51879
0, 342, 56116
0, 343, 55139
0, 344, 55217
0, 345, 50899
0, 346, 54786
