0, 0, 92847
0, 1, 82644
0, 2, 81477
0, 3, 81236
0, 4, 81958
0, 5, 80847
0, 6, 81088
0, 7, 80440
0, 8, 112402
0, 9, 85866
0, 10, 84329
0, 11, 83829
0, 12, 83810
0, 13, 83606
0, 14, 83848
0, 15, 80644
0, 16, 83921
0, 17, 83810
0, 18, 106754
0, 19, 84644
0, 20, 80995
0, 21, 83681
0, 22, 83717
0, 23, 83421
0, 24, 83717
0, 25, 83254
0, 26, 83311
0, 27, 83773
0, 28, 106421
0, 29, 84958
0, 30, 84106
0, 31, 83570
0, 32, 83736
0, 33, 81162
0, 34, 84514
0, 35, 81587
0, 36, 84087
0, 37, 82663
0, 38, 104625
0, 39, 82699
0, 40, 81088
0, 41, 80329
0, 42, 80366
0, 43, 80606
0, 44, 80477
0, 45, 80773
0, 46, 80477
0, 47, 80422
0, 48, 80458
0, 49, 85088
0, 50, 84236
0, 51, 82291
0, 52, 81403
0, 53, 81162
0, 54, 84181
0, 55, 81625
0, 56, 80792
0, 57, 83958
0, 58, 81922
0, 59, 81551
0, 60, 84273
0, 61, 81569
0, 62, 80736
0, 63, 84606
0, 64, 84680
0, 65, 84181
0, 66, 84532
0, 67, 83106
0, 68, 105809
0, 69, 82050
0, 70, 81643
0, 71, 81162
0, 72, 81439
0, 73, 81366
0, 74, 81292
0, 75, 81662
0, 76, 81422
0, 77, 81606
0, 78, 80829
0, 79, 84643
0, 80, 83810
0, 81, 83459
0, 82, 85717
0, 83, 83514
0, 84, 83884
0, 85, 80680
0, 86, 84254
0, 87, 80865
0, 88, 103236
0, 89, 81199
0, 90, 80421
0, 91, 80551
0, 92, 80792
0, 93, 80681
0, 94, 84403
0, 95, 80680
0, 96, 80717
0, 97, 80847
0, 98, 102328
0, 99, 81125
0, 100, 80366
0, 101, 80421
0, 102, 80458
0, 103, 80644
0, 104, 80792
0, 105, 81385
0, 106, 82181
0, 107, 84014
0, 108, 102810
0, 109, 80773
0, 110, 80422
0, 111, 80384
0, 112, 80792
0, 113, 80847
0, 114, 80514
0, 115, 80792
0, 116, 80514
0, 117, 84329
0, 118, 101958
0, 119, 80866
0, 120, 80366
0, 121, 80162
